,A3_1 POSFB,A3_2 POSFB,A3_1 VELFB,A3_2 VELFB,A3_1 POSSP,A3_2 POSSP,A3_1 VELSP,A3_2 VELSP,A3_1 TORQUE,A3_2 TORQUE,time,A3_1 ACCSP
76,0.797834,0.797834,0.0,3.6244599999999995e-06,0.797834,0,0.0,0,13.1587,13.1995,0.30800549999999993,0.0
77,0.797834,0.797834,0.0,-3.6242800000000005e-06,0.797834,0,0.0,0,13.1316,13.1859,0.31199872999999995,0.0
78,0.797834,0.797834,3.6242800000000005e-06,3.6244599999999995e-06,0.797834,0,0.0,0,13.1587,13.1995,0.31599585999999996,0.0
79,0.797834,0.797834,5.436509999999999e-06,-3.6242800000000005e-06,0.797834,0,0.0,0,13.1452,13.1995,0.31999934999999996,0.0
80,0.797834,0.797834,-1.81205e-06,5.436509999999999e-06,0.797834,0,0.0,0,13.1452,13.2131,0.32400250999999997,0.0
81,0.797834,0.797834,1.81205e-06,-1.81205e-06,0.797834,0,0.0,0,13.1452,13.2131,0.328005,0.0
82,0.797834,0.797834,1.81205e-06,1.81205e-06,0.797834,0,0.0,0,13.1587,13.1995,0.33200056,0.0
83,0.797834,0.797834,-1.81205e-06,0.0,0.797834,0,0.0,0,13.1452,13.1995,0.33600055,0.0
84,0.797834,0.797834,-1.81205e-06,0.0,0.797834,0,0.0,0,13.1723,13.1859,0.34000936,0.0
85,0.797834,0.797834,0.0,3.6242800000000005e-06,0.797834,0,0.0,0,13.1587,13.1995,0.34399980999999996,0.0
86,0.797834,0.797834,0.0,1.81205e-06,0.797834,0,0.0,0,13.1723,13.1995,0.34800941999999996,0.0
87,0.797834,0.797834,-3.6244599999999995e-06,0.0,0.797834,0,0.0,0,13.1452,13.1859,0.35199695999999997,0.0
88,0.797834,0.797834,0.0,1.8122299999999998e-06,0.797834,0,0.0,0,13.1587,13.1723,0.35600166,0.0
89,0.797834,0.797834,0.0,0.0,0.797834,0,0.0,0,13.1316,13.1723,0.35999871,0.0
90,0.797834,0.797834,1.81205e-06,0.0,0.797834,0,0.0,0,13.1452,13.1995,0.36400188,0.0
91,0.797834,0.797834,0.0,1.81205e-06,0.797834,0,0.0,0,13.1452,13.1995,0.3680064,0.0
92,0.797834,0.797834,3.6242800000000005e-06,3.6242800000000005e-06,0.797834,0,0.0,0,13.1587,13.1723,0.37199694,0.0
93,0.797834,0.797834,1.81205e-06,-1.8122299999999998e-06,0.797834,0,0.0,0,13.1316,13.1859,0.37600288,0.0
94,0.797834,0.797834,-1.81205e-06,0.0,0.797834,0,0.0,0,13.1452,13.1995,0.37999633,0.0
95,0.797834,0.797834,-3.6242800000000005e-06,1.81205e-06,0.797834,0,0.0,0,13.1995,13.1723,0.38400191,0.0
96,0.797834,0.797834,0.0,3.6244599999999995e-06,0.797834,0,0.0,0,13.1587,13.1995,0.38799957,0.0
97,0.797834,0.797834,1.81205e-06,0.0,0.797834,0,0.0,0,13.1452,13.1859,0.39199888,0.0
98,0.797834,0.797834,1.81205e-06,1.81205e-06,0.797834,0,0.0,0,13.1452,13.1859,0.3960032,0.0
99,0.797834,0.797834,1.81205e-06,-3.6242800000000005e-06,0.797834,0,0.0,0,13.1587,13.2131,0.39999625,0.0
100,0.797834,0.797834,1.8122299999999998e-06,1.81205e-06,0.797834,0,0.0,0,13.1587,13.1859,0.40400329,0.0
101,0.797834,0.797834,0.0,0.0,0.797834,0,0.0,0,13.1587,13.1995,0.40800244,0.0
102,0.797834,0.797834,-5.436509999999999e-06,0.0,0.797834,0,0.0,0,13.1859,13.1995,0.41200123,0.0
103,0.797834,0.797834,-1.8122299999999998e-06,0.0,0.797834,0,0.0,0,13.1587,13.1859,0.41600556,0.0
104,0.797834,0.797834,0.0,1.81205e-06,0.797834,0,0.0,0,13.1859,13.1859,0.41999733,0.0
105,0.797834,0.797834,1.8122299999999998e-06,3.6242800000000005e-06,0.797834,0,0.0,0,13.1587,13.1723,0.42400192,0.0
106,0.797834,0.797834,1.81205e-06,0.0,0.797834,0,0.0,0,13.1587,13.1859,0.42799528,0.0
107,0.797834,0.797834,-1.81205e-06,-1.81205e-06,0.797834,0,0.0,0,13.1452,13.2131,0.43199817999999995,0.0
108,0.797834,0.797834,-1.81205e-06,-3.6242800000000005e-06,0.797834,0,0.0,0,13.1452,13.2131,0.43599957999999994,0.0
109,0.797834,0.797834,-1.81205e-06,1.81205e-06,0.797834,0,0.0,0,13.1452,13.1859,0.43999647999999997,0.0
110,0.797834,0.797834,1.81205e-06,0.0,0.797834,0,0.0,0,13.1587,13.1995,0.44400495999999995,0.0
111,0.797834,0.797834,-1.81205e-06,0.0,0.797834,0,0.0,0,13.1452,13.1995,0.44800692,0.0
112,0.797834,0.797834,0.0,1.81205e-06,0.797834,0,0.0,0,13.1452,13.1723,0.45200136999999996,0.0
113,0.797834,0.797834,0.0,1.81205e-06,0.797834,0,0.0,0,13.1587,13.1723,0.45599769999999995,0.0
114,0.797834,0.797834,-3.6244599999999995e-06,-1.81205e-06,0.797834,0,0.0,0,13.1587,13.1859,0.46000294999999997,0.0
115,0.797834,0.797834,5.436509999999999e-06,0.0,0.797834,0,0.0,0,13.1316,13.1995,0.46399956,0.0
116,0.797834,0.797834,3.6242800000000005e-06,3.6242800000000005e-06,0.797834,0,0.0,0,13.1587,13.2131,0.46800994999999995,0.0
117,0.797834,0.797834,1.81205e-06,-1.81205e-06,0.797834,0,0.0,0,13.1587,13.2131,0.47200007999999993,0.0
118,0.797834,0.797834,3.6242800000000005e-06,-1.81205e-06,0.797834,0,0.0,0,13.1723,13.1995,0.47600449999999994,0.0
119,0.797834,0.797834,-1.81205e-06,-3.6242800000000005e-06,0.797834,0,0.0,0,13.1452,13.1995,0.47999907999999997,0.0
120,0.797834,0.797834,-3.6242800000000005e-06,1.81205e-06,0.797834,0,0.0,0,13.1452,13.1995,0.48400252,0.0
121,0.797834,0.797834,1.81205e-06,-3.6242800000000005e-06,0.797834,0,0.0,0,13.1452,13.1859,0.48800449,0.0
122,0.797834,0.797834,0.0,1.81205e-06,0.797834,0,0.0,0,13.1587,13.1995,0.49199624000000003,0.0
123,0.797834,0.797834,0.0,-1.81205e-06,0.797834,0,0.0,0,13.1587,13.1859,0.49600344,0.0
124,0.797834,0.797834,-1.81205e-06,7.248739999999999e-06,0.797834,0,0.0,0,13.1452,13.1995,0.50000038,0.0
125,0.797834,0.797834,1.81205e-06,-1.81205e-06,0.797834,0,0.0,0,13.1723,13.1995,0.5039994400000001,0.0
126,0.797834,0.797834,0.0,1.81205e-06,0.797834,0,0.0,0,13.1587,13.1859,0.5080089700000001,0.0
127,0.797834,0.797834,-1.81205e-06,-1.81205e-06,0.797834,0,0.0,0,13.118,13.1995,0.5119955800000001,0.0
128,0.797834,0.797834,-3.6242800000000005e-06,3.6244599999999995e-06,0.797834,0,0.0,0,13.1452,13.1995,0.5160051800000001,0.0
129,0.797834,0.797834,3.6242800000000005e-06,0.0,0.797834,0,0.0,0,13.1452,13.1995,0.51999709,0.0
130,0.797834,0.797834,0.0,0.0,0.797834,0,0.0,0,13.1587,13.1859,0.52400177,0.0
131,0.797834,0.797834,0.0,0.0,0.797834,0,0.0,0,13.1452,13.2131,0.52800585,0.0
132,0.797834,0.797834,-1.81205e-06,3.6244599999999995e-06,0.797834,0,0.0,0,13.1723,13.2403,0.53199643,0.0
133,0.797834,0.797834,0.0,0.0,0.797834,0,0.0,0,13.1452,13.1859,0.5360071,0.0
134,0.797834,0.797834,-1.81205e-06,-1.81205e-06,0.797834,0,0.0,0,13.1316,13.2131,0.53999827,0.0
135,0.797834,0.797834,-1.81205e-06,-1.8122299999999998e-06,0.797834,0,0.0,0,13.1452,13.1859,0.544001,0.0
136,0.797834,0.797834,-1.81205e-06,7.248919999999999e-06,0.797834,0,0.0,0,13.1587,13.1723,0.54800863,0.0
137,0.797834,0.797834,1.81205e-06,0.0,0.797834,0,0.0,0,13.1587,13.1859,0.55199657,0.0
138,0.797834,0.797834,-1.81205e-06,0.0,0.797834,0,0.0,0,13.1859,13.1859,0.55600556,0.0
139,0.797834,0.797834,3.6242800000000005e-06,-1.81205e-06,0.797834,0,0.0,0,13.1316,13.2131,0.55999654,0.0
140,0.797834,0.797834,0.0,1.81205e-06,0.797834,0,0.0,0,13.1587,13.1452,0.56400332,0.0
141,0.797834,0.797834,0.0,1.81205e-06,0.797834,0,0.0,0,13.1723,13.1723,0.56799935,0.0
142,0.797834,0.797834,-1.81205e-06,-1.8122299999999998e-06,0.797834,0,0.0,0,13.1452,13.1723,0.57200112,0.0
143,0.797834,0.797834,3.6242800000000005e-06,1.81205e-06,0.797834,0,0.0,0,13.1587,13.2131,0.57600474,0.0
144,0.797834,0.797834,0.0,-1.81205e-06,0.797834,0,0.0,0,13.1452,13.1859,0.57999943,0.0
145,0.797834,0.797834,-3.6242800000000005e-06,3.6242800000000005e-06,0.797834,0,0.0,0,13.1452,13.2131,0.5840041,0.0
146,0.797834,0.797834,1.81205e-06,1.8122299999999998e-06,0.797834,0,0.0,0,13.1587,13.1995,0.5880055200000001,0.0
147,0.797834,0.797834,1.81205e-06,3.6242800000000005e-06,0.797834,0,0.0,0,13.1316,13.1859,0.5919978100000001,0.0
148,0.797834,0.797834,1.81205e-06,-1.8122299999999998e-06,0.797834,0,0.0,0,13.1316,13.2403,0.5959998900000001,0.0
149,0.797834,0.797834,1.81205e-06,0.0,0.797834,0,0.0,0,13.1587,13.1723,0.5999968800000001,0.0
150,0.797834,0.797834,-1.8122299999999998e-06,0.0,0.797834,0,0.0,0,13.1452,13.1995,0.60400114,0.0
151,0.797834,0.797834,0.0,1.81205e-06,0.797834,0,0.0,0,13.1587,13.2131,0.60800538,0.0
152,0.797834,0.797834,-1.81205e-06,0.0,0.797834,0,0.0,0,13.1587,13.1859,0.6120008800000001,0.0
153,0.797834,0.797834,0.0,0.0,0.797834,0,0.0,0,13.1316,13.1859,0.6160010000000001,0.0
154,0.797834,0.797834,3.6242800000000005e-06,-1.8122299999999998e-06,0.797834,0,0.0,0,13.2131,13.1995,0.6199983800000002,0.0
155,0.797834,0.797834,-1.81205e-06,-1.81205e-06,0.797834,0,0.0,0,13.1452,13.1859,0.6239995400000001,0.0
156,0.797834,0.797834,0.0,1.81205e-06,0.797834,0,0.0,0,13.1587,13.1859,0.6280058800000001,0.0
157,0.797834,0.797834,0.0,1.81205e-06,0.797834,0,0.0,0,13.1452,13.1587,0.6319965900000001,0.0
158,0.797834,0.797834,1.81205e-06,-1.81205e-06,0.797834,0,0.0,0,13.1316,13.1995,0.6360077000000001,0.0
159,0.797834,0.797834,0.0,0.0,0.797834,0,0.0,0,13.1587,13.1995,0.63999735,0.0
160,0.797834,0.797834,5.436509999999999e-06,-1.81205e-06,0.797834,0,0.0,0,13.1452,13.1995,0.64400225,0.0
161,0.797834,0.797834,3.6242800000000005e-06,-5.436509999999999e-06,0.797834,0,0.0,0,13.1723,13.1859,0.64801461,0.0
162,0.797834,0.797834,0.0,0.0,0.797834,0,0.0,0,13.1316,13.2131,0.65199554,0.0
163,0.797834,0.797834,-1.8122299999999998e-06,3.6242800000000005e-06,0.797834,0,0.0,0,13.1587,13.2131,0.65600206,0.0
164,0.797834,0.797834,-1.81205e-06,1.81205e-06,0.797834,0,0.0,0,13.1452,13.1995,0.66000097,0.0
165,0.797834,0.797834,5.436509999999999e-06,1.81205e-06,0.797834,0,0.0,0,13.1316,13.1995,0.66399722,0.0
166,0.797834,0.797834,0.0,0.0,0.797834,0,0.0,0,13.1587,13.1859,0.66801326,0.0
167,0.797834,0.797834,0.0,0.0,0.797834,0,0.0,0,13.1587,13.1995,0.6719937800000001,0.0
168,0.797834,0.797834,0.0,3.6242800000000005e-06,0.797834,0,0.0,0,13.1587,13.1995,0.6760026600000001,0.0
169,0.797834,0.797834,5.436509999999999e-06,0.0,0.797834,0,0.0,0,13.1316,13.2131,0.6799960600000001,0.0
170,0.797834,0.797834,1.81205e-06,-1.81205e-06,0.797834,0,0.0,0,13.1452,13.1995,0.6840027400000002,0.0
171,0.797834,0.797834,-1.81205e-06,-1.81205e-06,0.797834,0,0.0,0,13.1452,13.1859,0.6880054000000002,0.0
172,0.797834,0.797834,0.0,-1.81205e-06,0.797834,0,0.0,0,13.1452,13.1995,0.6919976300000003,0.0
173,0.797834,0.797834,0.0,-1.81205e-06,0.797834,0,0.0,0,13.1452,13.2131,0.6960060700000003,0.0
174,0.797834,0.797834,-1.81205e-06,0.0,0.797834,0,0.0,0,13.1316,13.1859,0.6999966200000003,0.0
175,0.797834,0.797834,5.436509999999999e-06,0.0,0.797834,0,0.0,0,13.1587,13.1859,0.7039999300000003,0.0
176,0.797834,0.797834,1.81205e-06,1.81205e-06,0.797834,0,0.0,0,13.1587,13.1859,0.7079981300000002,0.0
177,0.797834,0.797834,3.6242800000000005e-06,3.6242800000000005e-06,0.797834,0,0.0,0,13.1587,13.1995,0.7119967600000002,0.0
178,0.797834,0.797834,0.0,3.6242800000000005e-06,0.797834,0,0.0,0,13.1316,13.1995,0.7160035600000002,0.0
179,0.797834,0.797834,1.81205e-06,0.0,0.797834,0,0.0,0,13.1723,13.1995,0.7199975700000002,0.0
180,0.797834,0.797834,-5.436509999999999e-06,-3.6242800000000005e-06,0.797834,0,0.0,0,13.1723,13.1859,0.7240030400000002,0.0
181,0.797834,0.797834,-1.81205e-06,0.0,0.797834,0,0.0,0,13.1859,13.1995,0.7280010000000001,0.0
182,0.797834,0.797834,3.6242800000000005e-06,-1.81205e-06,0.797834,0,0.0,0,13.1452,13.1995,0.7319985000000001,0.0
183,0.797834,0.797834,0.0,0.0,0.797834,0,0.0,0,13.1316,13.2131,0.7360013800000001,0.0
184,0.797834,0.797834,0.0,-3.6242800000000005e-06,0.797834,0,0.0,0,13.1587,13.1859,0.7400010500000002,0.0
185,0.797834,0.797834,-1.81205e-06,0.0,0.797834,0,0.0,0,13.1723,13.1859,0.7440001700000002,0.0
186,0.797834,0.797834,3.6242800000000005e-06,-3.6242800000000005e-06,0.797834,0,0.0,0,13.1587,13.1995,0.7480024700000002,0.0
187,0.797834,0.797834,1.81205e-06,-5.436509999999999e-06,0.797834,0,0.0,0,13.1587,13.1995,0.7519987900000003,0.0
188,0.797834,0.797834,1.81205e-06,0.0,0.797834,0,0.0,0,13.1452,13.1995,0.7559992300000002,0.0
189,0.797834,0.797834,1.81205e-06,0.0,0.797834,0,0.0,0,13.1452,13.1587,0.7599981700000003,0.0
190,0.797834,0.797834,0.0,0.0,0.797834,0,0.0,0,13.1452,13.1859,0.7639997200000003,0.0
191,0.797834,0.797834,-1.8122299999999998e-06,0.0,0.797834,0,0.0,0,13.1587,13.1723,0.7680035600000003,0.0
192,0.797834,0.797834,0.0,1.81205e-06,0.797834,0,0.0,0,13.1452,13.1995,0.7719972600000002,0.0
193,0.797834,0.797834,0.0,-3.6242800000000005e-06,0.797834,0,0.0,0,13.1452,13.1995,0.7760043700000002,0.0
194,0.797834,0.797834,-1.81205e-06,0.0,0.797834,0,0.0,0,13.1587,13.1859,0.7800022100000003,0.0
195,0.797834,0.797834,-1.81205e-06,0.0,0.797834,0,0.0,0,13.1452,13.2267,0.7839970500000003,0.0
196,0.797834,0.797834,3.6242800000000005e-06,0.0,0.797834,0,0.0,0,13.1723,13.1859,0.7880092300000003,0.0
197,0.797834,0.797834,0.0,-1.81205e-06,0.797834,0,0.0,0,13.1723,13.1859,0.7919945600000003,0.0
198,0.797834,0.797834,1.8122299999999998e-06,3.6242800000000005e-06,0.797834,0,0.0,0,13.1587,13.1859,0.7960066700000004,0.0
199,0.797834,0.797834,1.81205e-06,0.0,0.797834,0,0.0,0,13.1587,13.1995,0.7999985500000003,0.0
200,0.797834,0.797834,0.0,0.0,0.797834,0,0.0,0,13.1587,13.1995,0.8040021300000003,0.0
201,0.797834,0.797834,-3.6242800000000005e-06,1.81205e-06,0.797834,0,0.0,0,13.1587,13.1859,0.8080096400000003,0.0
202,0.797834,0.797834,3.6242800000000005e-06,0.0,0.797834,0,0.0,0,13.1587,13.1859,0.8119962100000003,0.0
203,0.797834,0.797834,1.81205e-06,0.0,0.797834,0,0.0,0,13.1452,13.1859,0.8160057300000003,0.0
204,0.797834,0.797834,1.81205e-06,0.0,0.797834,0,0.0,0,13.1316,13.1859,0.8200040600000004,0.0
205,0.797834,0.797834,-3.6242800000000005e-06,1.81205e-06,0.797834,0,0.0,0,13.1452,13.1723,0.8239986300000004,0.0
206,0.797834,0.797834,3.6242800000000005e-06,0.0,0.797834,0,0.0,0,13.1587,13.1859,0.8280083800000004,0.0
207,0.797834,0.797834,-5.436509999999999e-06,0.0,0.797834,0,0.0,0,13.1452,13.1995,0.8319970100000005,0.0
208,0.797834,0.797834,-3.6242800000000005e-06,-1.81205e-06,0.797834,0,0.0,0,13.1452,13.1995,0.8360015500000004,0.0
209,0.797834,0.797834,0.0,-1.81205e-06,0.797834,0,0.0,0,13.1587,13.1859,0.8399959700000005,0.0
210,0.797834,0.797834,3.6242800000000005e-06,1.81205e-06,0.797834,0,0.0,0,13.1452,13.1995,0.8440048300000005,0.0
211,0.797834,0.797834,1.81205e-06,-3.6242800000000005e-06,0.797834,0,0.0,0,13.1452,13.1723,0.8480053500000004,0.0
212,0.797834,0.797834,-1.81205e-06,0.0,0.797834,0,0.0,0,13.1452,13.1995,0.8519988400000005,0.0
213,0.797834,0.797834,1.81205e-06,5.436509999999999e-06,0.797834,0,0.0,0,13.1723,13.1859,0.8560014900000005,0.0
214,0.797834,0.797834,1.8122299999999998e-06,1.81205e-06,0.797834,0,0.0,0,13.1587,13.1859,0.8600043900000005,0.0
215,0.797834,0.797834,-1.81205e-06,1.81205e-06,0.797834,0,0.0,0,13.1587,13.1859,0.8640002800000005,0.0
216,0.797834,0.797834,-1.81205e-06,1.81205e-06,0.797834,0,0.0,0,13.1587,13.1859,0.8680003100000006,0.0
217,0.797834,0.797834,-1.81205e-06,1.81205e-06,0.797834,0,0.0,0,13.1587,13.1995,0.8719981400000005,0.0
