,A3_1 POSFB,A3_2 POSFB,A3_1 VELFB,A3_2 VELFB,A3_1 POSSP,A3_2 POSSP,A3_1 VELSP,A3_2 VELSP,A3_1 TORQUE,A3_2 TORQUE,time,A3_1 ACCSP
0,0.7995369999999999,0.7995359999999999,-3.6244599999999995e-06,3.6242800000000005e-06,0.799539,0,0.0,0,13.1587,13.3491,0.00394156,0.0
1,0.7995369999999999,0.7995369999999999,0.0,1.81205e-06,0.799539,0,0.0,0,13.2131,13.3627,0.00793361,0.0
2,0.7995369999999999,0.7995369999999999,0.0,3.6242800000000005e-06,0.799539,0,0.0,0,13.1859,13.3491,0.011934440000000001,0.0
3,0.7995369999999999,0.7995369999999999,3.6242800000000005e-06,3.6242800000000005e-06,0.799539,0,0.0,0,13.1995,13.3627,0.01593545,0.0
4,0.7995369999999999,0.7995369999999999,1.81205e-06,1.81205e-06,0.799539,0,0.0,0,13.2131,13.3627,0.01993346,0.0
5,0.7995369999999999,0.7995369999999999,-1.81205e-06,1.8122299999999998e-06,0.799539,0,0.0,0,13.1723,13.3355,0.02394094,0.0
6,0.7995369999999999,0.7995369999999999,0.0,0.0,0.799539,0,0.0,0,13.1995,13.3627,0.027931,0.0
7,0.7995369999999999,0.7995369999999999,1.81205e-06,3.6242800000000005e-06,0.799539,0,0.0,0,13.1995,13.3762,0.03193518,0.0
8,0.7995369999999999,0.7995369999999999,1.81205e-06,5.436509999999999e-06,0.799539,0,0.0,0,13.1859,13.3762,0.03593328,0.0
9,0.7995369999999999,0.7995369999999999,1.81205e-06,1.81205e-06,0.799539,0,0.0,0,13.1859,13.3491,0.03993522,0.0
10,0.7995369999999999,0.7995369999999999,3.6242800000000005e-06,0.0,0.799539,0,0.0,0,13.1995,13.3491,0.04393971,0.0
11,0.7995369999999999,0.7995369999999999,1.81205e-06,3.6242800000000005e-06,0.799539,0,0.0,0,13.1859,13.3491,0.04793076,0.0
12,0.7995369999999999,0.7995369999999999,0.0,0.0,0.799539,0,0.0,0,13.1859,13.3491,0.051931210000000005,0.0
13,0.7995369999999999,0.7995369999999999,3.6242800000000005e-06,0.0,0.799539,0,0.0,0,13.1995,13.3627,0.0559313,0.0
14,0.7995369999999999,0.7995369999999999,0.0,0.0,0.799539,0,0.0,0,13.1995,13.3491,0.05993623,0.0
15,0.7995369999999999,0.7995369999999999,1.81205e-06,3.6242800000000005e-06,0.799539,0,0.0,0,13.2267,13.3627,0.06394265,0.0
16,0.7995369999999999,0.7995369999999999,-1.81205e-06,1.81205e-06,0.799539,0,0.0,0,13.1723,13.3627,0.06792885,0.0
17,0.7995369999999999,0.7995369999999999,0.0,5.436509999999999e-06,0.799539,0,0.0,0,13.2131,13.3627,0.07193419,0.0
18,0.7995369999999999,0.7995369999999999,-3.6242800000000005e-06,0.0,0.799539,0,0.0,0,13.1859,13.3491,0.07593116,0.0
19,0.7995369999999999,0.7995369999999999,1.81205e-06,3.6242800000000005e-06,0.799539,0,0.0,0,13.1995,13.3627,0.07993622,0.0
20,0.7995369999999999,0.7995369999999999,0.0,-1.81205e-06,0.799539,0,0.0,0,13.1995,13.3762,0.0839377,0.0
21,0.7995369999999999,0.7995369999999999,0.0,3.6242800000000005e-06,0.799539,0,0.0,0,13.1723,13.3491,0.08793127,0.0
22,0.7995369999999999,0.7995369999999999,3.6242800000000005e-06,1.81205e-06,0.799539,0,0.0,0,13.1995,13.3627,0.09193274000000001,0.0
23,0.7995369999999999,0.7995369999999999,0.0,1.81205e-06,0.799539,0,0.0,0,13.1995,13.3491,0.09593311000000002,0.0
24,0.7995369999999999,0.7995369999999999,0.0,5.436509999999999e-06,0.799539,0,0.0,0,13.2267,13.3355,0.09993259000000002,0.0
25,0.7995369999999999,0.7995369999999999,0.0,-1.8122299999999998e-06,0.799539,0,0.0,0,13.1995,13.3762,0.10394062000000001,0.0
26,0.7995369999999999,0.7995369999999999,3.6244599999999995e-06,0.0,0.799539,0,0.0,0,13.1995,13.3762,0.10793181000000002,0.0
27,0.7995369999999999,0.7995369999999999,-3.6244599999999995e-06,1.81205e-06,0.799539,0,0.0,0,13.2131,13.3627,0.11193456000000002,0.0
28,0.7995369999999999,0.7995369999999999,-1.81205e-06,1.81205e-06,0.799539,0,0.0,0,13.2267,13.3491,0.11593207000000001,0.0
29,0.7995369999999999,0.7995369999999999,3.6242800000000005e-06,3.6242800000000005e-06,0.799539,0,0.0,0,13.1995,13.3627,0.11993627000000001,0.0
30,0.7995369999999999,0.7995369999999999,0.0,0.0,0.799539,0,0.0,0,13.2267,13.3762,0.12394158000000001,0.0
31,0.7995369999999999,0.7995369999999999,0.0,0.0,0.799539,0,0.0,0,13.2131,13.3627,0.12793305000000002,0.0
32,0.7995369999999999,0.7995369999999999,-1.81205e-06,1.81205e-06,0.799539,0,0.0,0,13.1995,13.3491,0.13193213,0.0
33,0.7995369999999999,0.7995369999999999,3.6242800000000005e-06,1.81205e-06,0.799539,0,0.0,0,13.2131,13.3762,0.13593543,0.0
34,0.7995369999999999,0.7995369999999999,3.6242800000000005e-06,-1.81205e-06,0.799539,0,0.0,0,13.2267,13.3491,0.1399355,0.0
35,0.7995369999999999,0.7995369999999999,0.0,3.6242800000000005e-06,0.799539,0,0.0,0,13.2131,13.3491,0.14394326,0.0
36,0.7995369999999999,0.7995369999999999,0.0,-1.8122299999999998e-06,0.799539,0,0.0,0,13.2131,13.3762,0.14793114999999998,0.0
37,0.7995369999999999,0.7995369999999999,3.6242800000000005e-06,-1.8122299999999998e-06,0.799539,0,0.0,0,13.2131,13.3627,0.15193193,0.0
38,0.7995369999999999,0.7995369999999999,0.0,1.81205e-06,0.799539,0,0.0,0,13.2131,13.3627,0.15593313,0.0
39,0.7995369999999999,0.7995369999999999,1.81205e-06,1.81205e-06,0.799539,0,0.0,0,13.2131,13.3627,0.15993252,0.0
40,0.7995369999999999,0.7995369999999999,1.81205e-06,0.0,0.799539,0,0.0,0,13.1859,13.3491,0.16394316,0.0
41,0.7995369999999999,0.7995369999999999,3.6242800000000005e-06,1.81205e-06,0.799539,0,0.0,0,13.2131,13.3491,0.16793138,0.0
42,0.7995369999999999,0.7995369999999999,0.0,-5.436509999999999e-06,0.799539,0,0.0,0,13.2267,13.3627,0.17193102999999998,0.0
43,0.7995369999999999,0.7995369999999999,1.81205e-06,-1.81205e-06,0.799539,0,0.0,0,13.2131,13.3627,0.17593506999999997,0.0
44,0.7995369999999999,0.7995369999999999,1.8122299999999998e-06,0.0,0.799539,0,0.0,0,13.2131,13.3762,0.17993206999999997,0.0
45,0.7995369999999999,0.7995369999999999,3.6242800000000005e-06,3.6242800000000005e-06,0.799539,0,0.0,0,13.2131,13.3491,0.18394215999999997,0.0
46,0.7995369999999999,0.7995369999999999,-1.81205e-06,0.0,0.799539,0,0.0,0,13.2267,13.3627,0.18792779999999998,0.0
47,0.7995369999999999,0.7995369999999999,1.81205e-06,-1.81205e-06,0.799539,0,0.0,0,13.2131,13.3355,0.19193356999999997,0.0
48,0.7995369999999999,0.7995369999999999,-1.81205e-06,0.0,0.799539,0,0.0,0,13.2131,13.3627,0.19593094999999996,0.0
49,0.7995369999999999,0.7995369999999999,-1.81205e-06,0.0,0.799539,0,0.0,0,13.1995,13.3491,0.19993465999999996,0.0
50,0.7995369999999999,0.7995369999999999,3.6242800000000005e-06,3.6242800000000005e-06,0.799539,0,0.0,0,13.2131,13.3762,0.20394288999999996,0.0
