,A3_1 POSFB,A3_2 POSFB,A3_1 VELFB,A3_2 VELFB,A3_1 POSSP,A3_2 POSSP,A3_1 VELSP,A3_2 VELSP,A3_1 TORQUE,A3_2 TORQUE,time,A3_1 ACCSP
40,0.79999,0.79999,-1.81205e-06,0.0,0.799995,0,0.0,0,12.547,13.0228,0.16394138,0.0
41,0.79999,0.79999,5.436509999999999e-06,1.81205e-06,0.799995,0,0.0,0,12.5198,13.0636,0.16793965,0.0
42,0.79999,0.79999,1.81205e-06,-3.6242800000000005e-06,0.799995,0,0.0,0,12.5334,13.05,0.17194186,0.0
43,0.79999,0.79999,3.6242800000000005e-06,5.436509999999999e-06,0.799995,0,0.0,0,12.5198,13.0364,0.17593744,0.0
44,0.79999,0.79999,1.81205e-06,5.436509999999999e-06,0.799995,0,0.0,0,12.5334,13.0636,0.17994562,0.0
45,0.79999,0.79999,0.0,0.0,0.799995,0,0.0,0,12.5606,13.0772,0.18394309,0.0
46,0.79999,0.79999,5.436509999999999e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.547,13.0636,0.18794239000000001,0.0
47,0.79999,0.79999,3.6242800000000005e-06,0.0,0.799995,0,0.0,0,12.5198,13.05,0.19194532,0.0
48,0.79999,0.79999,0.0,3.6242800000000005e-06,0.799995,0,0.0,0,12.5198,13.05,0.19593404,0.0
49,0.79999,0.79999,0.0,1.81205e-06,0.799995,0,0.0,0,12.547,13.0636,0.19995038,0.0
50,0.79999,0.79999,-3.6242800000000005e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.547,13.0364,0.2039398,0.0
51,0.79999,0.79999,0.0,3.6242800000000005e-06,0.799995,0,0.0,0,12.5742,13.05,0.20794645,0.0
52,0.79999,0.79999,1.8122299999999998e-06,1.81205e-06,0.799995,0,0.0,0,12.5334,13.0772,0.21194227000000002,0.0
53,0.79999,0.79999,3.6242800000000005e-06,0.0,0.799995,0,0.0,0,12.5198,13.0364,0.21593877,0.0
54,0.79999,0.79999,-1.81205e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.547,13.0636,0.21994795,0.0
55,0.79999,0.79999,0.0,5.436509999999999e-06,0.799995,0,0.0,0,12.5742,13.05,0.22394587,0.0
56,0.79999,0.79999,0.0,1.8122299999999998e-06,0.799995,0,0.0,0,12.5606,13.0772,0.22794240999999998,0.0
57,0.79999,0.79999,1.81205e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.547,13.0636,0.23194104999999998,0.0
58,0.79999,0.79999,7.248739999999999e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.5742,13.05,0.23593908,0.0
59,0.79999,0.79999,7.248739999999999e-06,0.0,0.799995,0,0.0,0,12.547,13.0636,0.23994497,0.0
60,0.79999,0.79999,-1.81205e-06,0.0,0.799995,0,0.0,0,12.5742,13.0364,0.24394315,0.0
61,0.79999,0.79999,0.0,-1.81205e-06,0.799995,0,0.0,0,12.5878,13.0772,0.24794304,0.0
62,0.79999,0.79999,0.0,3.6244599999999995e-06,0.799995,0,0.0,0,12.5878,13.0772,0.25194114,0.0
63,0.79999,0.79999,3.6242800000000005e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.5742,13.0772,0.25593902,0.0
64,0.79999,0.79999,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.5742,13.0908,0.25994136,0.0
65,0.79999,0.79999,5.436509999999999e-06,1.8122299999999998e-06,0.799995,0,0.0,0,12.6014,13.0772,0.26394819,0.0
66,0.79999,0.79999,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.5878,13.0772,0.26794097,0.0
67,0.79999,0.79999,3.6242800000000005e-06,5.436509999999999e-06,0.799995,0,0.0,0,12.5878,13.0772,0.27194249,0.0
68,0.79999,0.79999,0.0,1.81205e-06,0.799995,0,0.0,0,12.5742,13.1044,0.27593935999999997,0.0
69,0.79999,0.79999,0.0,3.6242800000000005e-06,0.799995,0,0.0,0,12.5878,13.0908,0.27994048,0.0
